SampleSize	BIO2RDF_ResourceFrequency	BIO2RDF_Path_Indegree	BIO2RDF_Path_Outdegree	BIO2RDF_Path_Pagerank	BIO2RDF_RandomSample	BIO2RDF_ContextLiterals_Indegree	BIO2RDF_ContextLiterals_Outdegree	BIO2RDF_ContextLiterals_Pagerank	BIO2RDF_Simple_Indegree	BIO2RDF_Simple_Outdegree	BIO2RDF_Simple_Pagerank	BIO2RDF_UniqueLiterals_Indegree	BIO2RDF_UniqueLiterals_Outdegree	BIO2RDF_UniqueLiterals_Pagerank	BIO2RDF_WithoutLiterals_Indegree	BIO2RDF_WithoutLiterals_Outdegree	BIO2RDF_WithoutLiterals_Pagerank	DBpedia_ResourceFrequency	DBpedia_Path_Indegree	DBpedia_Path_Outdegree	DBpedia_Path_Pagerank	DBpedia_RandomSample	DBpedia_ContextLiterals_Indegree	DBpedia_ContextLiterals_Outdegree	DBpedia_ContextLiterals_Pagerank	DBpedia_Simple_Indegree	DBpedia_Simple_Outdegree	DBpedia_Simple_Pagerank	DBpedia_UniqueLiterals_Indegree	DBpedia_UniqueLiterals_Outdegree	DBpedia_UniqueLiterals_Pagerank	DBpedia_WithoutLiterals_Indegree	DBpedia_WithoutLiterals_Outdegree	DBpedia_WithoutLiterals_Pagerank	LinkedGeoData_ResourceFrequency	LinkedGeoData_Path_Indegree	LinkedGeoData_Path_Outdegree	LinkedGeoData_Path_Pagerank	LinkedGeoData_RandomSample	LinkedGeoData_ContextLiterals_Indegree	LinkedGeoData_ContextLiterals_Outdegree	LinkedGeoData_ContextLiterals_Pagerank	LinkedGeoData_Simple_Indegree	LinkedGeoData_Simple_Outdegree	LinkedGeoData_Simple_Pagerank	LinkedGeoData_UniqueLiterals_Indegree	LinkedGeoData_UniqueLiterals_Outdegree	LinkedGeoData_UniqueLiterals_Pagerank	LinkedGeoData_WithoutLiterals_Indegree	LinkedGeoData_WithoutLiterals_Outdegree	LinkedGeoData_WithoutLiterals_Pagerank	Metalex_ResourceFrequency	Metalex_Path_Indegree	Metalex_Path_Outdegree	Metalex_Path_Pagerank	Metalex_RandomSample	Metalex_ContextLiterals_Indegree	Metalex_ContextLiterals_Outdegree	Metalex_ContextLiterals_Pagerank	Metalex_Simple_Indegree	Metalex_Simple_Outdegree	Metalex_Simple_Pagerank	Metalex_UniqueLiterals_Indegree	Metalex_UniqueLiterals_Outdegree	Metalex_UniqueLiterals_Pagerank	Metalex_WithoutLiterals_Indegree	Metalex_WithoutLiterals_Outdegree	Metalex_WithoutLiterals_Pagerank	OpenBioMed_ResourceFrequency	OpenBioMed_Path_Indegree	OpenBioMed_Path_Outdegree	OpenBioMed_Path_Pagerank	OpenBioMed_RandomSample	OpenBioMed_ContextLiterals_Indegree	OpenBioMed_ContextLiterals_Outdegree	OpenBioMed_ContextLiterals_Pagerank	OpenBioMed_Simple_Indegree	OpenBioMed_Simple_Outdegree	OpenBioMed_Simple_Pagerank	OpenBioMed_UniqueLiterals_Indegree	OpenBioMed_UniqueLiterals_Outdegree	OpenBioMed_UniqueLiterals_Pagerank	OpenBioMed_WithoutLiterals_Indegree	OpenBioMed_WithoutLiterals_Outdegree	OpenBioMed_WithoutLiterals_Pagerank	SemanticWebDogFood_ResourceFrequency	SemanticWebDogFood_Path_Indegree	SemanticWebDogFood_Path_Outdegree	SemanticWebDogFood_Path_Pagerank	SemanticWebDogFood_RandomSample	SemanticWebDogFood_ContextLiterals_Indegree	SemanticWebDogFood_ContextLiterals_Outdegree	SemanticWebDogFood_ContextLiterals_Pagerank	SemanticWebDogFood_Simple_Indegree	SemanticWebDogFood_Simple_Outdegree	SemanticWebDogFood_Simple_Pagerank	SemanticWebDogFood_UniqueLiterals_Indegree	SemanticWebDogFood_UniqueLiterals_Outdegree	SemanticWebDogFood_UniqueLiterals_Pagerank	SemanticWebDogFood_WithoutLiterals_Indegree	SemanticWebDogFood_WithoutLiterals_Outdegree	SemanticWebDogFood_WithoutLiterals_Pagerank
0.49	8.049974240082432E-4	0.9996119876352396	0.31342393044822253	0.9995893493044822	0.4898167767645545	7.727975270479134E-4	0.9996944853168469	0.4697885167439464	7.727975270479134E-4	0.9996944853168469	0.0016099994848016485	0.3129897666151468	0.9996944853168469	0.3129920772797527	0.3129897666151468	0.9996849489953632	0.31299237094281296	0.08083793683494059	0.9001323580702733	0.019022125004576368	0.9175001959867665	0.4768760320721362	0.6376163083590087	0.7819388466287343	0.6905170027161038	0.6103392602551414	0.7825571025332743	0.6683183937851723	0.7436188740682942	0.7819388466287343	0.7896741135503969	0.7436188740682942	0.8159389443656373	0.798474707950833	0.0319069069069069	0.2861910515085768	0.4697534471895565	0.19875519523004506	0.47239007490049345	0.3409644969202209	0.903466903125429	0.33757391112092283	0.34597750370053953	0.9038776847174556	0.3448407084482771	0.38313236799845796	0.903466903125429	0.2184895383150964	0.24892853686983576	0.6750141483459611	0.2189712836082758	0.9881034482758622	0.2582321532983144	0.2967935611314191	0.6557046955096644	0.24033691993289547	0.11532454361054766	0.009028965692781058	0.09794117647058824	0.11532454361054766	0.009028965692781058	0.0940973630831643	0.5228842354823351	0.009028965692781058	0.9463245648215922	0.5228842354823351	0.009282551959287958	0.9542353153286915	0.0	0.5958766165868722	0.96875	0.6903229748263342	0.4685490396018482	0.0	0.9858759236453202	0.0	0.0	0.9858759236453202	0.0	0.43704079940994955	0.9858759236453202	0.39854195988740326	0.43704079940994955	0.9978448275862069	0.4320740066583663	0.6687080871646393	0.5849241449254082	0.16498890895871823	0.6292626777801573	0.503806481128574	0.509946714637409	0.47118111009836644	0.49093097563293814	0.5081187589846495	0.4794319700183563	0.48098670930753773	0.5433804102176707	0.47118111009836644	0.5110096753458108	0.5433804102176707	0.5100893076904833	0.4985898079726509
0.50	8.049974240082432E-4	0.9996195610510047	0.32193499227202477	0.9995893493044822	0.4988662673364251	0.001545599690880989	0.9996945703245749	0.48067972488408034	0.001545599690880989	0.9996945703245749	0.004701198866563627	0.31299015765069554	0.9996945703245749	0.31299350077279753	0.31299015765069554	0.9996849752704791	0.3129938717156105	0.10308879316661321	0.9051011756947971	0.019285710214802975	0.9182274264024514	0.4854349172588209	0.6530255766172728	0.7844924108432786	0.7064946270159665	0.6336723411655505	0.789959303103733	0.6822215396919372	0.7629681227940198	0.7844924108432786	0.8001559780608406	0.7629681227940198	0.8214945587160684	0.8045239617697671	0.0319069069069069	0.2972471973302193	0.4770974678625433	0.20049361057827347	0.48455931359853105	0.35655077013865144	0.9058148905010895	0.3528644985307524	0.3684845868988008	0.9062458410098866	0.36407220336685964	0.39306320566369596	0.9058148905010895	0.2184895383150964	0.25102720517126426	0.6923155614644882	0.21912493291291085	0.9881034482758622	0.2694230973769191	0.3122124545768223	0.6557046955096644	0.25018582500936976	0.12544286680189318	0.009028965692781058	0.13181543410688426	0.12544286680189318	0.009028965692781058	0.12411766534420678	0.5690168305981752	0.009028965692781058	0.9508884593449187	0.5690168305981752	0.009282551959287958	0.9542353153286915	0.0	0.6053598416950974	0.96875	0.7016462211441925	0.47611466910097505	0.0	0.9858759236453202	0.0	0.0	0.9858759236453202	0.0	0.5758446448871326	0.9858759236453202	0.4773326273480215	0.5758446448871326	0.9978448275862069	0.49384278744654364	0.6743211593838552	0.5918127065251864	0.19018559891001385	0.6358882885245208	0.5119762653612481	0.5152806183007174	0.48623585565212013	0.49375143772777297	0.5154235099649156	0.4885302593662284	0.4884974522158896	0.554330998952142	0.48623585565212013	0.5133137531446731	0.554330998952142	0.5118149805322159	0.5177191617145656
0.51	8.049974240082432E-4	0.9996273137557959	0.33199166924265844	0.9995893493044822	0.5099314575476569	0.0038961998969603297	0.9996945857805254	0.48996113755795984	0.0038961998969603297	0.9996945857805254	0.007792402885110768	0.31299082998454403	0.9996945857805254	0.3129955193199382	0.31299082998454403	0.999684998454405	0.31299544667697066	0.11677024033883991	0.9068576201944745	0.01942731375739674	0.9183437832689609	0.4950427767336601	0.6678020128116352	0.7881848870959632	0.7204553262649113	0.6527318886744199	0.7988020290304163	0.6981537427151857	0.7735040565540904	0.7881848870959632	0.8082811604902832	0.7735040565540904	0.822716305814419	0.8179973656868179	0.0319069069069069	0.3042331073448983	0.48412690856492197	0.2015759641723093	0.4942936034850641	0.3763146090138777	0.9083688081397437	0.36691638356325645	0.39087744818592945	0.9087802206522887	0.37999326387801674	0.405135284735659	0.9083688081397437	0.2184895956201831	0.25322414577903846	0.7117600431688698	0.21912778496363386	0.9881034482758622	0.27943104725205126	0.32479129886380115	0.6557046955096644	0.26036270883855994	0.13604124408384044	0.009028965692781058	0.15351934291840932	0.13604124408384044	0.009028965692781058	0.14054772219894898	0.6166605453298613	0.009028965692781058	0.951091299101511	0.6166605453298613	0.009282551959287958	0.9542353153286915	0.0	0.6119647998356159	0.96875	0.7138503862530862	0.48630053604042794	0.0	0.9891086822660098	0.0	0.0	0.9891086822660098	0.0	0.6262615540247928	0.9891086822660098	0.4774095977913712	0.6262615540247928	0.9978448275862069	0.5213982061657554	0.6748906112690966	0.5934451027214374	0.2822643464846184	0.6497486670021444	0.5219817724766771	0.5232734697097197	0.48999414259117174	0.5011082392665415	0.523528898171105	0.4925066668989015	0.4944634047614325	0.5640905569980131	0.48999414259117174	0.5150908127792606	0.5640905569980131	0.5151207909244664	0.5219278797604269
0.52	8.049974240082432E-4	0.9996349057187017	0.3482630051519835	0.9995893493044822	0.5193769856774869	0.006987402369912417	0.9997037836166924	0.4976970324574962	0.006987402369912417	0.9997037836166924	0.01242921123132406	0.31299153786707884	0.9997037836166924	0.31299738330757343	0.31299153786707884	0.9996850355486862	0.3129969829984544	0.11677024033883991	0.9132866566354464	0.019637608108396484	0.9186928538684895	0.5052836728822535	0.6837749805491289	0.7945651108555394	0.7314302127137677	0.6669019947485689	0.8031445110321765	0.7141113482112683	0.779661402486025	0.7945651108555394	0.8144874713498571	0.779661402486025	0.8299487621162026	0.8290756176640323	0.0319069069069069	0.3134986519730659	0.4952297996965739	0.20236313622116361	0.5031734782263161	0.38532584561898287	0.9119187169427388	0.36804404137558405	0.39826030613866514	0.9121983406893331	0.37999339000414284	0.42067373416135184	0.9119187169427388	0.2184895956201831	0.25536957357580814	0.7208766364683856	0.2191309059478244	0.9881034482758622	0.28825576521372837	0.3384097517594653	0.6557046955096644	0.27022239175312157	0.14574374577417173	0.009028965692781058	0.1808013084654559	0.14574374577417173	0.009028965692781058	0.18000009142691634	0.6658018935977205	0.009028965692781058	0.951091299101511	0.6658018935977205	0.009282551959287958	0.9542353153286915	0.0	0.6169816400356457	0.96875	0.7270301333498588	0.49541679914808406	0.03351342876483236	0.9901862684729064	0.04545397985187545	0.0259703253165565	0.9901862684729064	0.03351342876483236	0.657599943160288	0.9901862684729064	0.4774095977913712	0.657599943160288	0.9978448275862069	0.5223218514859526	0.6769825015188815	0.5957327945101392	0.3392346990057037	0.6701602217795068	0.5297131090809043	0.5293863770537584	0.493441725425022	0.5043621980791939	0.5299329221243563	0.4968804023555509	0.502481319694769	0.5687928102292239	0.493441725425022	0.5244047899277559	0.5687928102292239	0.5205227375713442	0.5224663753182857
0.53	8.049974240082432E-4	0.9996423585780525	0.3645021287995878	0.9995893493044822	0.5277341946934575	0.0131698104070067	0.9997387171561052	0.5085885280783101	0.0131698104070067	0.9997387171561052	0.024021222050489437	0.312992741885626	0.9997387171561052	0.31454377279752704	0.312992741885626	0.9996850649149923	0.31454396290571873	0.11688034506689905	0.9176635577309934	0.020091233982981953	0.9232744054873044	0.5155040615200356	0.6980725010419979	0.8025638662853742	0.7443904290472976	0.6816695726391341	0.8056521158611009	0.7244436482300458	0.7906882337689053	0.8025638662853742	0.8262390355003965	0.7906882337689053	0.8330113849100412	0.83476468529169	0.0319069069069069	0.32340863110909046	0.5102157590563966	0.20464356554598548	0.5134674576213357	0.41112299298690325	0.9146409871888823	0.36917681889369014	0.41710407886505074	0.914710982181052	0.3833796394583936	0.4337101391803919	0.9146409871888823	0.21848964388548936	0.2575537311367827	0.7381422354134706	0.22115444428120698	0.9881034482758622	0.29897378223461646	0.35308449715226486	0.6557046955096644	0.280443448139941	0.1649898580121704	0.009028965692781058	0.6119682221981262	0.1649898580121704	0.009028965692781058	0.5317787588089072	0.7050717984716711	0.009028965692781058	0.9512942302850199	0.7050717984716711	0.009282551959287958	0.9542353153286915	0.0	0.6239568726574304	0.96875	0.7453822383034475	0.5055094165859593	0.10064827600427763	0.9912638546798029	0.12882223895769981	0.09095000014220866	0.9912638546798029	0.12014928761581879	0.6889383322957832	0.9912638546798029	0.4774095977913712	0.6889383322957832	0.9978448275862069	0.522475792372652	0.6775555181650151	0.5980999279936953	0.3764253660006787	0.687584295329539	0.5389952479955247	0.547467940632556	0.5033781412486342	0.5184470937188829	0.5364270883367966	0.5117802214178614	0.5047745660571261	0.5714323443364276	0.5033781412486342	0.53115676939923	0.5714323443364276	0.5257234009411191	0.524626722937847
0.54	8.049974240082432E-4	0.9996500231839257	0.3784227794951056	0.9995893493044822	0.5391890494075224	0.023216223080886143	0.9997741731066461	0.5217338062854199	0.023216221535291088	0.9997741731066461	0.03406764554353426	0.31376682225656877	0.9997741731066461	0.3160902519319938	0.31376682225656877	0.9996850834621329	0.31609017156105096	0.1171753468504333	0.9242382342069604	0.02047860843443543	0.9257178996840058	0.5244331366851929	0.7126338829623537	0.8089676049551557	0.7645641056723557	0.697083016859405	0.8183764695869893	0.7390711707231395	0.7987296393219636	0.8089676049551557	0.8337034179562893	0.7987296393219636	0.8405284742846516	0.8417194097067018	0.0319069069069069	0.3398739162563882	0.5157782114676857	0.2120878865363147	0.5249584024614874	0.44201599748797593	0.9158975910807443	0.3714312979903516	0.4438351911272826	0.9159712353086183	0.38507065909559574	0.44969254201509723	0.9158975910807443	0.21848964388548936	0.2596399158987819	0.7482849743238391	0.227196210274342	0.9881034482758622	0.3110439545871535	0.36546061139495106	0.6557046955096644	0.2916653072050184	0.21688312050061478	0.009028965692781058	0.6441198230194324	0.21668028074402249	0.009028965692781058	0.637628950808479	0.7079117744885625	0.009028965692781058	0.9994922971908715	0.7079117744885625	0.009282551959287958	0.9542353153286915	0.0	0.6313306411303368	0.96875	0.7606245978567856	0.5156960335665224	0.10390581407286997	0.9912638546798029	0.20767933427651541	0.10292202930441506	0.9912638546798029	0.19796612650395828	0.7185911251105215	0.9912638546798029	0.5175551818870785	0.7185911251105215	0.9978448275862069	0.5445333222811671	0.6791843380081171	0.5999391719334097	0.38315595987074613	0.6890099855437047	0.5472782456972611	0.5566101245765396	0.5134178184783594	0.5203286456256361	0.5523872045285831	0.5210969077628734	0.5139136036542665	0.5839702934287329	0.5134178184783594	0.5402221918170256	0.5839702934287329	0.5265013987308829	0.5259794579300768
0.55	8.049974240082432E-4	0.9996575378670788	0.39079783668212265	0.9995893493044822	0.5498613926841843	0.03635384441009789	0.999809544049459	0.5294695218959299	0.03635384441009789	0.999809544049459	0.047978087583719735	0.31608687017001547	0.999809544049459	0.3176373060278207	0.31608687017001547	0.9996876491499227	0.32072777743431224	0.11733469576793233	0.9273129451596459	0.18198600122527495	0.9330898413484968	0.5338492654364081	0.725245786067963	0.8124122682773465	0.7829720118791168	0.7122218998579463	0.8208568656742109	0.7547017521978439	0.805288063632003	0.8124122682773465	0.8375608650879808	0.805288063632003	0.8459115148605201	0.8476645552823747	0.0319069069069069	0.3537219356321524	0.5267199878176345	0.2305261899792803	0.5348084669573399	0.45412020389507624	0.9172705541047071	0.37143679315992667	0.46253948797209415	0.9173714813291365	0.3867658063575699	0.468566134783768	0.9172705541047071	0.21848964388548936	0.26190442904039163	0.7633881391575559	0.23293694723261676	0.9881034482758622	0.3200383822385051	0.38013542992928373	0.6557046955096644	0.3024894729938339	0.26435783867257384	0.009028965692781058	0.9214727632816339	0.26415499891598154	0.009028965692781058	0.6768784985652374	0.7098390081715549	0.009028965692781058	1.0	0.7098390081715549	0.009282551959287958	0.9989840458202447	0.0	0.6377081088493994	0.96875	0.7770501293415845	0.5246535110211973	0.15322541429221748	0.9923799261083744	0.22611084186188354	0.14871533258893097	0.9923799261083744	0.208902324180165	0.748134946949602	0.9923799261083744	0.5231355390299356	0.748134946949602	0.9978448275862069	0.5774825928381964	0.6795352152010995	0.6030879449535717	0.3925029441529726	0.6918733016783633	0.5567841381960335	0.563127654122429	0.5151253778493011	0.5217843703337263	0.5630251916310585	0.5244376683347282	0.5166626034659668	0.5875760994389533	0.5151253778493011	0.5506512454571061	0.5875760994389533	0.5287089590751178	0.534583051575004
0.56	8.049974240082432E-4	0.9996650309119011	0.40784193920659456	0.9995893493044822	0.5610875326120567	0.04717307470376095	0.9998451545595054	0.5418421957753735	0.04717307470376095	0.9998451545595054	0.06034292220504894	0.31763406027820706	0.9998451545595054	0.31841266460587325	0.31763406027820706	0.9996944744976816	0.3215022395672334	0.11750104756062812	0.9295528148399553	0.2798154988917462	0.9349370066043365	0.5441060906611573	0.7394026112241797	0.8210780591996343	0.7952962171343697	0.7237385732547356	0.8228825709241366	0.7776353873100643	0.8182498510431901	0.8210780591996343	0.8378426292431436	0.8182498510431901	0.8554964045593838	0.8568414320400224	0.0319069069069069	0.3663749790987189	0.540867523864964	0.24972609219318534	0.544708938073936	0.48060030194527575	0.9189017728451896	0.37143796300581994	0.4787596342552945	0.9190120657933056	0.38676684106832804	0.4799063330704984	0.9189017728451896	0.21848971841395923	0.26399220692503106	0.7762005206708626	0.2389333322748097	0.9881034482758622	0.33329244477829495	0.3961620563729833	0.6557046955096644	0.3138719065408986	0.31629499491879676	0.009054320662355096	0.9368924978546673	0.3158893154056122	0.009054320662355096	0.9356754593151136	0.713084736843164	0.009054320662355096	1.0	0.713084736843164	0.009282551959287958	0.9997969591041918	0.0	0.6483222402878842	0.96875	0.7940861614368838	0.5334654203634441	0.24119301886778619	0.9923799261083744	0.25019500825770663	0.23442811160017127	0.9923799261083744	0.2505431514937809	0.777229774535809	0.9923799261083744	0.5239052434634331	0.777229774535809	0.9978448275862069	0.5777519893899205	0.6809267008799001	0.6065569256321937	0.4143647910303745	0.6984077379532578	0.5670226158698934	0.572446283777041	0.5251507058166783	0.5318635712889126	0.5722969275362565	0.5304672552059289	0.5306133642275537	0.5899341408033024	0.5251507058166783	0.5512921272819152	0.5899341408033024	0.5330034477188162	0.5450682218892393
0.57	8.049974240082432E-4	0.9996725579598145	0.4202170489438434	0.9995958222565688	0.5705233952086564	0.05799231272539927	0.9998804064914991	0.5495778727460072	0.05799231272539927	0.9998804064914991	0.08739107058217413	0.319954258114374	0.9998804064914991	0.3191859520865533	0.319954258114374	0.9997013214837713	0.32304871870170015	0.1180992076961649	0.9301660070948038	0.2986690565976736	0.9361587537026872	0.5553105319943831	0.7580935684151251	0.8248562212895958	0.806427300070452	0.739752384385226	0.8260475354327249	0.7930684590136681	0.8316651514793809	0.8248562212895958	0.8443412725279342	0.8316651514793809	0.8591652794923016	0.8667385470763793	0.0319069069069069	0.382772799998463	0.5494409892259207	0.2654595340140636	0.5553311955466426	0.4982862279160184	0.9206307810184655	0.37256497376233805	0.504838315683359	0.920842030921471	0.3867679797788923	0.48961884968528985	0.9206307810184655	0.21848971841395923	0.26605450220411864	0.7880072415378215	0.24509585370312684	0.9881034482758622	0.3463774924729744	0.4089441244096031	0.6557046955096644	0.32497493230250557	0.3662375785105787	0.009054320662355096	0.9414564106633772	0.3662375785105787	0.009054320662355096	0.9393265932191581	0.7167359621741247	0.009054320662355096	1.0	0.7167359621741247	0.009282551959287958	0.9999999817146168	0.0	0.656875833485874	0.96875	0.8096295998203958	0.5429441283917033	0.3267615466430122	0.9923799261083744	0.3031478681417106	0.31458243381494777	0.9923799261083744	0.3057981273652456	0.8063246021220158	0.9923799261083744	0.5242131252368322	0.8063246021220158	0.9978448275862069	0.5777519893899205	0.6837176999618769	0.6117403012983921	0.42480130947217165	0.6999787897372693	0.5783108915295582	0.5770376170934604	0.5289135039100421	0.537917196116246	0.5767213846191792	0.5334881826614567	0.5311428395342797	0.5925209535582155	0.5289135039100421	0.5539939777107632	0.5925209535582155	0.5348664585690319	0.5635571897242333
0.58	8.049974240082432E-4	0.9996802596599691	0.431046266872746	0.9996053400309118	0.5798143700154573	0.07344837918598661	0.9999156553323029	0.5596319036579084	0.07344837918598661	0.9999156553323029	0.09975594229778463	0.32150271251931994	0.9999156553323029	0.32227901391035546	0.32150271251931994	0.9997080958268934	0.3230512735703246	0.11824588309310093	0.9304579566457049	0.31152068050121834	0.9368278056851174	0.565769655711364	0.7698818714863109	0.8291501169676865	0.8127454653778232	0.7554090125067096	0.8309756281539704	0.8059934124721567	0.8394932305373243	0.8291501169676865	0.8498700894288403	0.8394932305373243	0.8647443021385353	0.8723578513025938	0.0319069069069069	0.397705565668351	0.5589922229018909	0.28433782483188974	0.5648786086834627	0.506852493186587	0.9226850264732449	0.372565411040548	0.5129779868286571	0.9228644910400907	0.3867681491209182	0.49896642261563	0.9226850264732449	0.21848974254661238	0.26835774814928565	0.8015103123811116	0.2511955855781524	0.9881034482758622	0.35680194040830165	0.42385573560969286	0.6557046955096644	0.3373213167236587	0.4136210553628377	0.009054320662355096	0.9449046865254461	0.4136210553628377	0.009054320662355096	0.9432819684727078	0.7192716602707443	0.009054320662355096	1.0	0.7192716602707443	0.009282551959287958	1.0	0.0	0.6654384065689212	0.96875	0.8207536907888705	0.5521134230943017	0.4021224029459867	0.9924107142857143	0.3506549331210661	0.3993877453621912	0.9924107142857143	0.3555648015777327	0.8364970159151193	0.9924107142857143	0.5246749478969307	0.8364970159151193	0.9978448275862069	0.5780213859416446	0.6867890825280896	0.6140430837654433	0.4366981855432923	0.7010661379470648	0.584597284762044	0.5851219340282914	0.5344460807414768	0.5483382779359629	0.5800771892431109	0.5432579808661694	0.5463275897305906	0.6021926185544916	0.5344460807414768	0.5557651174625187	0.6021926185544916	0.5423055594881439	0.5781476609360683
0.59	8.049974240082432E-4	0.9996877990726429	0.4403299361154044	0.99961485935085	0.5910341273055141	0.08967728799587842	0.9999506506955178	0.569718086553323	0.08967728799587842	0.9999506506955178	0.11060744358578053	0.32459819629057185	0.9999506506955178	0.3222812766615147	0.32459819629057185	0.9997149010819164	0.324598	0.1184037058890035	0.9324677860452127	0.32592491982217986	0.9398821734309939	0.5753127008861072	0.7792015654008194	0.8298971511520473	0.8177272077577773	0.7696598383493879	0.8344549651995425	0.8135226207072821	0.8440041408182359	0.8298971511520473	0.8548010828935676	0.8440041408182359	0.8678563108386629	0.878622636940851	0.0319069069069069	0.41262747783244197	0.5626800867987025	0.302283230059379	0.5741037244625143	0.5185347181829867	0.925059608103711	0.3725662560045185	0.5272900008524747	0.925197984428531	0.3867692421739094	0.5123415399963268	0.925059608103711	0.2184899675446843	0.27051298184807665	0.8018423865535106	0.25729484787252727	0.9881034482758622	0.3701237990541215	0.436343356862355	0.6557046955096644	0.3494349413943468	0.46481452069103874	0.009054320662355096	0.9461217250649999	0.46481452069103874	0.009054320662355096	0.9453103660386307	0.7218072486550643	0.009054320662355096	1.0	0.7218072486550643	0.009282551959287958	1.0	0.0	0.6736156998216456	0.968757697044335	0.8348119266143477	0.5608066655256181	0.49887094125086756	0.9924107142857143	0.4100347312785737	0.4978958387671443	0.9934883004926107	0.4128240909336969	0.8742125331564986	0.9924107142857143	0.5246749478969307	0.8742125331564986	0.9978448275862069	0.5780213859416446	0.6887496663310625	0.6282168774626891	0.44155102103001315	0.7021189193785549	0.5916891740757226	0.5925598263528491	0.5422076341915043	0.553095781062036	0.5927526683133629	0.548388525051103	0.5532512200117838	0.6094793136629154	0.5422076341915043	0.5571796119295052	0.6094793136629154	0.5545767558777907	0.5799014292624068
0.60	8.049974240082432E-4	0.9996952565687789	0.45273715919629054	0.9996243462132921	0.6010173762493574	0.09740534054611026	0.9999857650695518	0.5782267233384853	0.09740534054611026	0.9999857650695518	0.13369509273570326	0.3253752534775889	0.9999857650695518	0.3230543508500773	0.3253752534775889	0.9997218438948995	0.3245980942812983	0.11931077911064442	0.9362772613727088	0.33899602741822976	0.9405126341767426	0.5848702123218237	0.7865756395777341	0.8330154393818817	0.8313358589867558	0.7795397835399949	0.8372364574874593	0.8191537358175612	0.8499925604687576	0.8330154393818817	0.860997001530818	0.8499925604687576	0.8742094272831126	0.8848777820845928	0.0319069069069069	0.43329499827242457	0.5733358572941991	0.31925167422611295	0.5850501987582282	0.5354003076127918	0.9259799118231741	0.37256677310358266	0.5374231952714327	0.9259801438128488	0.38676956664003403	0.5236249923854358	0.9259799118231741	0.2184901336147429	0.2727623084331897	0.8029921457242617	0.2636675520982004	0.9881034482758622	0.38260071147207275	0.4521017326193013	0.6557046955096644	0.3612614080329394	0.5116469129671222	0.009054320662355096	0.9463245648215922	0.5116469129671222	0.009054320662355096	0.9463245648215922	0.7244443117738303	0.009054320662355096	1.0	0.7244443117738303	0.009282551959287958	1.0	0.0	0.6817317127598566	0.96876539408867	0.8501076492107174	0.5694199237928178	0.5796806257166478	0.9967210591133004	0.41543773344881724	0.5777831697243642	0.9967210591133004	0.41497926334749	0.8975464190981433	0.9967210591133004	0.5249828296703297	0.8975464190981433	0.9978448275862069	0.5782907824933687	0.6910009265294996	0.6355031695862795	0.4538364457282086	0.7043686716744992	0.6012706725541276	0.5961621054299436	0.5563552781781993	0.5590294082632893	0.5964672346600431	0.5510292612677802	0.5546443041626091	0.6112750974726732	0.5563552781781993	0.5672967096338669	0.6112750974726732	0.5584972386322428	0.5819086831589636
0.61	8.049974240082432E-4	0.9997028902627512	0.46282595569294177	0.9996337681607419	0.6123208205048967	0.10204219062339001	1.0	0.5913721128284389	0.10204219062339001	1.0	0.17774522256568778	0.3354456182380216	1.0	0.3230546383307573	0.3354456182380216	0.9997287619783617	0.32460055950540956	0.11957258206029099	0.9386443963757631	0.35451931250949226	0.9405711673565417	0.5943091985848128	0.7976645597422739	0.8352868187180797	0.8369714760762704	0.7875161954909029	0.844891317423207	0.8285063646020773	0.8575414271244349	0.8352868187180797	0.868810585694982	0.8575414271244349	0.8809920629600669	0.8917657499786509	0.0319069069069069	0.4462364849286217	0.5820269343711445	0.3294066492044017	0.5943008315273999	0.5476825024632743	0.9260124384272861	0.3725678052551508	0.5514576084645938	0.9260315878343784	0.3867700615563751	0.534004043822067	0.9260124384272861	0.2184902469397618	0.2748737473660639	0.8080705280729318	0.2680423698621476	0.9881034482758622	0.3954832302616755	0.4672265267030289	0.6557046955096644	0.373469154846278	0.5618261246562118	0.009257160418947388	0.9502799400751418	0.5618261246562118	0.009257160418947388	0.9463245648215922	0.726371490600673	0.009257160418947388	1.0	0.726371490600673	0.009282551959287958	1.0	0.0	0.6893711070102423	0.9687708919774807	0.8590228159827551	0.5786754388785544	0.6193170258518162	0.9978448275862069	0.47825207428039945	0.6187747161500237	0.9978448275862069	0.47881272053070084	0.9363395225464191	0.9978448275862069	0.5499212533156499	0.9363395225464191	0.9978448275862069	0.7311629641909814	0.6947368689496524	0.6436046156671803	0.473055320503569	0.7161923431907755	0.6100220776437065	0.5990478484711816	0.5590909474367226	0.5617087766431134	0.599047017126219	0.5581498916377012	0.5613060893494163	0.6188308386864904	0.5590909474367226	0.580563512117192	0.6188308386864904	0.5621857631455801	0.589385625425725
